Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1184,0,3,1054,0,3,3,0,4,1,23,2,2,0,2,4,3,64,13,3,1,8,8,3,4,1,542,0,261,589,1,2,1,4,587,0,0,444,1,0,1,1,3,1,3,3,6,2,3,426,2,0,182,0,0,59,0,0,4,1,8,4,186700
1185,4,3,506,1,3,3,0,4,0,7,2,2,0,0,4,6,28,0,1,1,0,0,3,2,0,166,0,245,132,1,2,1,4,196,10,0,233,1,0,1,0,4,1,3,5,6,0,1,96,2,0,0,97,0,0,0,0,2,0,8,4,104900
1186,14,3,621,1,0,0,0,0,1,17,0,0,1,5,2,4,9,20,1,1,6,6,3,4,1,199,0,344,259,1,4,1,4,250,137,0,523,1,0,2,0,3,2,3,5,6,0,2,115,2,0,61,0,0,0,0,0,7,3,8,0,95000
1187,0,3,823,1,3,3,0,0,0,15,2,2,0,2,7,4,95,45,1,1,7,7,2,4,2,612,0,86,613,1,0,1,4,611,0,0,474,1,0,2,0,2,1,2,3,6,1,3,344,2,0,96,77,0,0,0,0,6,0,8,4,262000
1188,5,3,400,1,0,3,0,4,0,5,2,2,0,5,6,4,103,52,1,1,12,13,2,4,2,0,0,515,163,1,0,1,4,117,217,0,497,0,0,2,1,3,1,2,5,6,0,2,175,2,78,56,0,0,0,0,0,6,3,8,4,195000
1189,5,3,227,1,3,3,0,4,0,8,2,2,0,5,6,4,100,49,1,1,12,13,3,4,2,0,0,590,272,1,2,1,4,257,190,0,582,0,0,2,1,3,1,2,5,6,1,2,135,2,74,48,0,0,0,0,0,5,4,8,4,189000
1190,14,3,1051,1,3,2,0,4,1,11,2,2,1,2,3,3,62,25,1,1,8,8,3,2,1,542,0,32,432,1,0,1,4,610,0,0,473,1,0,1,0,3,1,3,5,6,1,4,438,2,248,0,0,0,0,0,0,2,1,8,4,168000
1191,12,1,31,1,3,3,0,4,0,21,2,2,3,5,7,4,100,50,1,1,8,8,2,4,2,0,0,483,127,1,0,1,4,72,132,0,362,0,0,2,1,2,1,2,3,6,0,2,174,2,129,0,0,0,0,0,0,10,1,8,4,174000
1192,4,4,498,1,3,3,0,4,0,17,2,2,0,0,4,7,29,44,2,1,12,13,3,4,2,0,0,435,85,1,2,1,4,124,111,0,377,0,0,1,0,3,1,2,4,6,0,1,23,1,0,0,26,0,0,0,0,6,1,8,4,125000
1193,11,4,84,1,3,3,0,2,0,11,2,2,4,2,5,4,100,49,3,1,12,13,3,4,2,445,0,210,417,1,0,1,4,401,0,0,235,1,0,2,0,2,1,3,3,6,0,2,102,2,0,192,0,0,0,0,0,5,3,8,4,165000
1194,5,3,463,1,3,3,0,0,0,19,2,2,0,5,5,6,70,19,1,1,6,6,3,4,1,151,0,174,69,1,4,1,4,30,141,0,310,0,0,1,1,4,1,3,5,6,0,1,49,2,228,25,0,0,0,0,0,2,4,8,4,158000
1195,5,3,280,1,0,3,0,4,0,8,2,2,0,5,5,4,106,55,1,1,12,13,3,4,2,0,0,452,102,1,0,1,4,55,163,0,368,0,0,2,1,3,1,2,6,6,0,2,101,2,46,14,0,0,0,0,0,6,2,8,4,176000
1196,5,3,911,1,0,3,0,4,0,8,2,2,0,5,6,4,107,56,1,1,12,13,2,4,2,0,0,538,193,1,0,1,4,147,299,0,606,0,0,2,1,4,1,2,7,6,1,3,291,2,46,8,0,0,0,0,0,10,0,6,5,219210
1197,7,4,385,1,0,0,0,0,0,17,2,2,0,4,6,5,20,0,1,1,8,8,3,4,0,0,0,511,154,1,0,1,4,108,246,0,517,0,0,1,0,3,1,3,5,6,1,1,15,2,0,0,117,0,0,0,0,6,0,5,4,144000
1198,0,3,422,1,3,3,0,4,0,5,2,2,0,2,6,4,102,51,1,1,12,13,2,4,2,0,0,658,408,1,0,1,4,391,0,0,226,0,0,2,0,3,1,2,4,6,0,2,237,2,219,0,0,0,0,0,0,5,3,8,4,178000
1199,0,3,697,1,3,3,0,4,0,19,2,2,0,2,3,4,64,29,1,1,6,6,3,4,1,259,0,326,305,1,2,1,4,492,0,0,329,0,0,1,1,3,1,3,4,6,1,2,148,2,0,68,0,0,0,0,0,9,0,8,4,148000
1200,0,3,461,1,3,3,0,4,0,12,2,2,0,2,3,4,71,20,1,1,8,8,3,4,1,0,0,530,185,1,2,1,4,138,0,0,50,0,0,1,0,3,1,3,3,6,0,1,36,2,0,0,0,0,0,0,0,6,0,7,0,116050
1201,5,3,595,1,3,3,0,0,0,5,2,2,0,5,6,4,99,48,1,1,12,13,3,4,2,0,0,531,186,1,0,1,4,140,270,0,568,0,0,2,1,3,1,2,4,6,0,2,219,2,123,25,0,0,0,0,0,2,3,8,4,197900
1202,4,4,135,1,3,3,0,0,0,3,2,2,0,0,4,7,29,47,1,1,13,14,3,4,0,0,0,541,197,1,0,1,4,150,43,0,307,1,0,1,0,3,1,3,3,6,1,1,13,0,0,0,84,0,0,0,0,4,3,8,4,117000
1203,0,3,508,1,3,3,0,4,0,5,2,2,0,2,6,4,101,51,1,1,12,13,2,4,2,0,0,746,616,1,0,1,4,614,0,0,478,0,0,2,0,3,1,2,4,6,1,2,140,2,30,168,0,0,0,0,0,9,3,8,4,213000
1204,0,3,556,1,3,3,0,4,0,14,2,2,0,2,4,5,76,25,1,1,6,6,3,4,1,405,0,157,310,1,0,1,4,292,0,0,145,1,0,1,1,3,1,3,4,6,0,2,177,2,0,74,0,0,0,0,0,6,0,8,4,153500
1205,0,3,939,1,0,3,0,1,0,20,2,2,0,2,6,6,91,41,3,1,6,6,2,4,1,221,36,725,706,1,2,1,4,734,0,0,733,0,0,2,0,3,1,2,5,6,1,3,317,2,34,58,0,0,0,0,0,5,3,8,4,271900
1206,0,2,393,1,3,3,0,4,0,20,2,2,0,2,3,3,67,16,1,1,6,6,3,4,1,512,0,0,310,1,4,1,4,277,0,0,134,1,0,1,0,2,1,3,3,6,0,1,91,2,0,30,0,0,0,0,0,10,0,8,4,107000
1207,0,3,427,1,3,3,0,4,0,5,2,2,0,2,5,4,104,53,1,1,12,13,2,4,2,132,0,688,630,1,0,1,4,647,0,0,524,1,0,2,0,3,1,2,5,6,0,2,218,2,118,13,0,0,0,0,0,4,0,8,4,200000
1208,0,3,251,1,3,3,0,4,0,12,2,2,0,2,4,6,63,30,1,1,8,8,3,2,1,231,14,196,222,1,4,1,4,439,0,0,270,1,0,1,0,3,1,3,4,6,0,2,187,2,0,0,0,0,0,0,0,9,2,8,4,140000
1209,0,3,564,1,0,3,0,1,0,21,8,2,0,2,7,4,107,56,3,1,12,13,2,4,2,559,0,281,626,1,0,1,4,628,0,0,497,1,0,2,0,3,1,2,6,6,1,2,182,2,203,38,0,0,0,0,0,4,0,6,5,290000
1210,5,3,695,1,3,3,0,4,0,20,2,2,0,5,5,4,93,42,1,1,13,14,2,4,2,0,0,611,309,1,0,1,4,276,199,0,597,0,0,2,1,3,1,2,6,6,1,2,151,2,268,88,0,0,0,0,3,4,4,8,4,189000
1211,4,3,786,1,0,0,0,4,1,8,2,2,0,0,7,6,89,55,1,1,13,14,2,4,5,190,0,61,33,1,2,1,4,297,130,0,556,0,0,2,0,4,1,3,6,6,0,2,174,2,205,5,0,0,0,0,0,5,4,8,4,164000
1212,1,3,459,1,3,3,0,4,0,7,2,2,0,2,3,5,44,0,3,1,8,8,3,4,1,134,0,203,70,1,4,1,4,32,0,0,7,1,0,1,0,2,1,3,2,6,0,1,18,0,0,95,0,0,0,0,0,7,3,8,4,113000
1213,8,3,577,1,0,3,0,1,0,19,2,2,0,7,3,8,66,51,1,1,12,13,3,2,1,324,0,0,58,1,0,1,4,206,0,0,91,1,1,0,0,0,1,3,1,6,0,1,80,2,38,0,0,0,0,0,0,4,0,8,4,145000
1214,9,3,569,1,0,3,0,4,0,12,2,2,0,6,4,4,63,12,1,1,8,8,3,4,1,402,0,68,217,1,4,1,4,238,0,0,108,1,0,1,0,3,1,3,4,6,0,1,50,2,84,59,0,0,0,0,0,4,0,8,4,134500
1215,0,3,192,1,0,3,0,4,0,19,2,2,0,2,4,4,67,16,1,1,12,13,3,4,1,47,71,209,201,1,4,1,4,158,0,0,61,0,0,1,0,3,1,3,3,6,0,1,91,2,0,0,0,0,0,0,0,4,1,8,4,125000
1216,10,4,399,1,3,3,0,4,0,19,5,2,2,0,5,4,79,28,1,1,12,13,3,4,3,0,0,0,0,1,4,1,4,459,90,0,618,0,0,2,0,4,2,3,6,6,0,2,213,2,0,0,0,0,0,0,0,3,4,8,4,112000
1217,0,1,353,1,3,3,0,4,0,21,2,2,0,2,7,4,110,59,1,1,5,5,2,4,2,468,0,226,464,1,0,1,4,457,0,0,287,1,0,2,0,3,1,2,4,6,0,2,223,2,70,94,0,0,0,0,0,8,3,6,5,229456
1218,4,4,145,1,3,3,0,4,0,3,2,2,0,0,3,4,48,0,1,1,0,0,3,4,3,0,0,0,0,1,2,0,4,32,8,0,69,0,0,1,0,2,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,80500
1219,12,4,6,1,3,3,0,4,0,2,2,2,3,5,5,4,72,21,1,1,5,5,3,4,1,0,0,419,70,1,4,1,4,32,70,0,231,0,0,1,1,3,1,3,5,6,0,0,0,0,126,0,0,0,0,0,0,3,0,8,0,91500
1220,0,3,253,1,0,3,0,4,0,12,2,2,0,2,4,4,65,14,1,1,13,14,3,4,1,116,106,0,209,1,4,1,4,171,0,0,69,0,0,1,0,2,1,3,3,6,0,1,43,2,0,0,0,0,0,0,0,10,0,8,0,115000
1221,0,3,308,1,3,3,0,4,0,19,1,2,0,2,4,4,69,18,3,1,6,6,3,4,1,84,92,118,237,1,0,1,4,390,0,0,225,0,0,1,0,3,1,3,3,6,1,1,63,2,0,51,0,0,0,0,0,7,2,8,4,134000
1222,4,3,609,1,3,3,0,4,0,12,0,2,0,0,5,5,50,0,1,1,13,14,3,4,1,57,0,521,300,1,0,1,4,365,133,0,598,0,0,2,0,3,1,3,5,6,1,1,59,2,0,0,0,0,0,0,0,0,1,8,4,143000
1223,0,3,636,1,3,3,0,4,0,12,2,2,0,2,4,2,52,1,3,1,13,14,3,4,1,386,0,701,704,1,4,0,0,731,0,0,717,0,0,2,0,4,1,3,5,4,0,2,205,2,0,20,0,0,0,0,0,9,0,8,4,137900
1224,5,3,955,1,0,3,0,4,0,8,6,2,0,5,6,4,105,55,1,1,12,13,2,4,2,369,0,17,133,1,0,1,4,87,148,0,391,1,0,2,1,3,1,2,6,6,1,2,93,2,46,62,0,0,0,0,0,1,2,8,4,184000
1225,8,3,608,1,3,3,0,4,0,12,2,2,0,7,5,7,59,8,3,1,12,13,3,2,1,234,0,26,40,1,0,1,4,340,0,0,188,0,1,1,0,3,1,3,4,6,0,1,30,2,142,0,0,0,0,0,0,5,1,8,4,145000
1226,5,3,937,1,0,3,0,1,0,21,1,2,0,5,5,4,108,57,1,1,12,13,2,4,2,0,0,545,201,1,0,1,4,158,316,0,634,0,0,2,1,4,1,2,7,6,1,3,297,2,46,9,0,0,0,0,0,0,2,8,4,214000
1227,0,3,387,1,3,3,0,0,0,12,2,2,0,2,4,7,66,58,1,1,12,13,3,4,1,290,0,194,209,1,0,1,4,171,0,0,69,1,0,1,0,2,1,2,3,6,0,2,240,2,0,172,0,0,0,0,0,11,2,8,4,147000
1228,11,3,371,1,3,3,0,0,0,16,2,2,4,2,8,4,109,58,3,1,8,8,0,4,2,619,0,81,638,1,0,1,4,649,0,0,526,1,0,1,1,1,1,0,5,6,1,3,431,2,0,59,0,0,52,0,0,9,2,6,5,367294
1229,8,3,266,1,3,3,0,4,0,12,2,2,0,7,4,4,61,10,3,1,3,6,3,4,1,337,0,257,324,1,2,1,4,553,0,0,402,0,0,2,0,4,1,3,5,0,0,1,104,2,0,0,0,0,0,0,0,7,2,8,4,127000
1230,10,3,1014,1,0,3,0,4,0,19,1,5,2,0,4,4,78,27,5,1,9,10,3,4,1,228,45,409,491,1,0,1,4,481,379,0,813,0,0,2,2,4,2,3,10,6,1,2,253,0,87,14,55,0,0,0,19,7,1,8,4,190000
1231,10,3,246,1,3,3,0,4,0,12,2,2,2,7,4,5,63,12,3,1,13,14,3,4,1,409,0,183,345,1,4,1,4,378,0,0,215,1,0,1,0,3,1,3,4,6,0,2,214,2,0,9,0,0,0,0,0,4,0,8,4,132500
1232,10,3,522,1,3,3,0,2,0,12,2,2,2,2,3,4,63,12,1,1,6,6,3,4,3,0,0,0,0,1,4,1,4,401,0,0,235,0,0,2,0,2,2,3,4,6,0,2,151,2,0,0,0,0,0,0,0,2,1,8,4,101800
1233,0,3,791,1,0,3,0,4,0,12,2,2,0,2,4,4,60,9,3,1,9,10,3,4,1,494,0,102,392,1,1,1,4,377,0,0,214,1,0,1,0,3,1,3,4,6,0,2,208,2,0,0,0,0,0,0,0,4,4,0,0,142000
1234,6,2,340,1,3,0,0,4,0,18,2,2,0,5,4,5,15,0,1,1,8,8,3,4,2,0,0,566,228,1,4,0,0,255,284,0,651,0,0,1,1,4,1,3,5,6,0,0,0,0,0,151,0,0,0,0,0,10,2,8,0,130000
1235,6,3,862,1,3,3,0,4,0,6,2,2,0,5,4,4,18,0,1,1,13,14,3,4,0,0,0,466,114,1,2,1,1,156,258,0,569,0,0,1,1,4,1,3,7,6,0,1,3,0,128,28,0,0,0,0,0,6,0,8,4,138887
1236,12,3,30,1,3,3,0,4,0,16,2,2,3,5,6,4,104,53,1,1,12,15,2,4,2,0,0,475,120,1,0,1,4,72,237,0,476,0,0,2,1,2,1,2,4,6,0,2,160,2,0,17,0,0,0,0,0,5,4,8,4,175500
1237,5,3,814,1,1,3,0,2,0,5,2,2,0,5,6,4,105,55,1,1,12,13,2,4,2,0,0,523,173,1,0,1,4,127,337,0,641,0,0,2,1,4,1,2,6,6,1,2,127,2,46,36,0,0,0,0,0,8,0,8,4,195000
1238,0,3,859,1,3,3,0,4,0,20,5,2,0,2,5,4,106,55,1,1,12,13,2,4,2,0,0,642,366,1,0,1,4,342,0,0,190,0,0,1,1,3,1,3,4,6,0,2,170,2,0,0,0,0,0,0,0,2,0,8,0,142500
1239,0,3,414,1,0,1,0,4,0,23,2,2,0,2,7,4,107,56,3,1,12,13,2,4,2,191,0,608,546,1,0,1,4,539,0,0,387,0,0,2,0,2,1,0,4,6,1,2,158,2,59,22,0,0,0,0,0,11,1,8,4,265900
1240,5,3,293,1,3,3,0,4,0,5,2,2,0,5,6,4,104,53,1,1,12,13,2,4,2,262,0,206,197,1,0,1,4,150,253,0,563,1,0,2,1,3,1,2,6,6,0,2,217,2,0,51,0,0,0,0,0,6,2,8,4,224900
1241,0,3,523,1,3,3,0,4,0,21,2,2,0,2,6,5,108,57,3,1,12,13,2,4,2,0,0,755,634,1,0,1,4,641,0,0,516,0,0,2,0,3,1,2,5,6,0,3,423,2,0,44,0,0,0,0,0,5,1,6,5,248328
1242,9,3,623,1,3,3,0,4,0,14,2,2,0,6,6,5,75,24,1,1,9,10,3,4,1,446,31,0,307,1,4,1,4,368,0,0,207,1,0,2,0,3,1,2,4,6,2,2,205,2,0,101,0,0,0,0,0,0,4,8,3,170000
1243,0,3,907,1,3,3,0,4,0,16,2,2,0,2,9,4,107,56,1,1,12,13,0,4,2,596,0,427,698,1,0,1,4,723,0,0,695,1,0,2,1,2,1,0,5,6,1,3,388,2,137,166,0,0,0,0,0,8,0,6,5,465000
1244,6,3,726,1,0,1,0,0,1,6,2,2,0,5,7,6,33,0,1,1,3,12,3,4,2,0,0,493,136,1,1,1,4,90,161,0,409,0,0,1,0,3,1,2,5,6,2,2,101,2,0,0,0,0,0,0,0,5,0,8,4,230000
1245,8,3,780,1,3,3,0,4,0,14,2,2,0,7,5,6,85,53,3,1,12,13,3,4,1,0,0,373,39,1,0,1,4,341,163,0,609,0,0,3,1,3,1,3,5,6,1,2,163,2,172,94,0,0,22,0,0,0,1,8,0,178000
1246,5,1,292,1,3,3,0,4,0,21,2,2,0,5,6,4,106,56,1,1,12,13,2,4,2,0,0,471,117,1,0,1,4,69,203,0,429,0,0,2,1,3,1,2,4,6,0,2,266,2,0,33,0,0,0,0,0,2,0,6,5,186500
1247,8,3,807,1,0,3,0,4,0,11,2,2,0,7,5,4,77,26,1,1,6,6,3,4,1,254,0,305,285,1,4,1,4,260,0,0,123,1,0,1,0,3,1,3,4,6,0,3,407,2,0,0,0,0,0,0,0,4,4,8,4,169900
1248,7,4,498,1,3,3,0,4,0,17,2,2,0,4,5,4,21,0,1,1,0,0,3,4,0,119,0,264,106,4,1,0,4,337,275,0,690,0,0,1,1,3,1,3,6,6,1,2,98,1,0,0,105,0,0,0,0,3,2,8,4,129500
1249,0,3,202,1,3,3,0,4,0,12,2,2,0,2,4,6,51,0,1,1,8,8,3,4,1,250,11,142,192,1,4,1,4,229,0,0,105,0,0,1,0,3,1,3,4,6,0,1,35,2,0,66,0,0,0,0,0,4,1,8,4,119000
1250,0,3,684,1,3,3,0,0,0,12,2,2,0,2,6,4,69,18,3,1,3,3,2,4,1,515,0,607,702,1,0,1,4,726,0,0,707,1,0,2,1,3,1,0,6,6,2,2,200,2,0,0,0,0,0,0,0,3,4,8,4,244000
1251,11,3,39,1,0,3,0,0,0,16,2,2,4,2,6,4,104,53,1,1,12,15,2,4,2,0,0,705,513,1,0,1,4,500,0,0,343,0,0,2,0,2,1,2,4,6,1,2,164,2,82,25,0,0,0,0,0,2,0,8,4,171750
1252,0,3,525,1,3,3,0,4,0,11,2,2,0,2,4,5,69,18,1,1,6,6,3,4,1,236,0,218,185,1,4,1,4,143,0,0,54,1,0,1,0,3,1,3,3,6,0,1,43,2,7,0,0,0,0,0,8,10,3,8,4,130000
1253,5,3,1003,1,0,3,0,4,0,24,2,2,0,5,6,6,75,53,1,1,13,14,2,4,1,30,135,9,394,1,4,1,4,556,121,0,727,1,0,2,1,3,1,2,7,6,2,2,197,2,140,35,0,0,0,0,0,6,1,8,4,294000
1254,5,3,174,1,3,3,0,4,0,7,2,2,0,5,6,4,104,54,1,1,12,13,2,4,2,0,0,465,113,1,0,1,4,71,260,0,493,0,0,2,1,3,1,2,5,6,1,2,99,2,106,108,0,0,0,0,0,6,2,8,4,165400
1255,4,4,145,1,3,3,0,4,0,3,2,2,0,0,5,5,35,0,1,1,13,14,3,4,0,188,0,294,197,1,4,1,0,205,30,0,319,0,0,1,0,3,1,3,4,6,1,1,228,2,0,0,0,0,12,0,0,10,1,8,4,127500
1256,0,3,925,1,0,3,0,0,0,15,2,2,0,2,7,4,95,44,3,1,6,6,2,4,2,582,0,419,689,1,0,1,4,711,0,0,665,1,0,2,0,2,1,2,5,6,1,2,313,2,168,25,0,0,0,0,0,7,2,8,4,301500
1257,1,3,67,1,3,3,0,0,0,7,1,2,0,2,4,7,26,0,1,1,13,14,3,4,2,0,0,530,185,1,0,1,4,138,0,0,50,0,0,1,0,2,1,3,2,6,0,0,0,2,0,81,0,0,0,0,0,6,3,8,4,99900
1258,8,3,494,1,0,3,0,4,0,8,2,2,0,7,6,4,106,55,1,1,12,13,2,4,2,328,0,113,179,1,0,1,4,363,0,0,205,1,0,2,0,2,1,2,3,6,0,2,101,2,134,0,0,0,0,0,0,6,2,8,4,190000
1259,0,3,508,1,3,3,0,2,0,12,2,2,0,2,5,7,70,19,1,1,6,6,3,4,1,293,81,1,308,1,2,1,4,275,0,0,133,1,0,1,1,3,1,3,4,6,0,2,149,2,108,0,0,0,5,0,0,6,2,8,4,151000
1260,5,3,1039,1,2,3,0,1,0,8,6,2,0,5,5,4,100,49,1,1,12,13,3,4,2,0,0,520,169,1,0,1,4,156,194,0,507,0,0,2,1,3,1,3,5,6,1,2,184,2,0,87,0,0,0,0,0,5,3,8,4,181000
1261,0,3,498,1,3,3,0,4,0,12,2,2,0,2,4,5,57,6,3,1,8,8,3,4,1,231,0,351,304,1,2,1,4,271,0,0,130,0,0,1,0,2,1,3,3,6,0,1,71,2,0,0,0,0,0,0,0,5,3,8,4,128900
1262,4,3,701,1,3,3,0,4,0,4,2,2,0,0,3,4,58,39,1,1,13,14,3,4,1,0,0,630,343,1,0,1,0,314,136,0,572,1,0,1,0,5,1,3,6,3,2,1,53,2,59,0,0,0,0,0,0,10,3,8,4,161500
1263,6,3,882,1,3,3,0,4,0,3,2,2,0,5,5,5,23,0,2,1,13,14,3,4,2,0,0,475,120,1,0,1,0,280,183,0,587,0,0,1,0,3,1,3,6,6,1,2,198,0,0,0,44,0,0,0,0,6,1,8,4,180500
1264,11,2,67,1,3,3,0,4,0,12,2,2,4,2,5,4,99,49,1,1,8,8,2,4,2,92,0,640,513,1,0,1,4,469,0,0,298,1,0,2,0,2,1,2,3,6,0,2,191,2,78,56,0,0,0,0,0,7,2,0,0,181000
1265,12,1,55,1,3,3,0,3,0,21,2,2,4,5,6,4,100,49,3,1,8,8,2,4,2,205,0,138,79,1,0,1,4,51,169,0,366,1,0,2,1,3,1,2,4,6,0,2,187,2,0,23,0,0,0,0,0,2,0,8,4,183900
1266,14,4,553,1,0,0,0,4,0,17,1,2,1,4,6,3,14,0,3,1,13,14,1,4,1,0,0,558,217,1,4,0,1,210,276,0,615,0,0,1,1,4,2,3,7,6,1,1,56,0,0,0,106,0,0,0,0,0,1,8,4,122000
1267,0,3,866,1,0,1,0,4,0,23,2,2,0,2,8,4,109,59,3,1,11,5,0,4,2,0,0,774,692,1,0,1,4,714,0,0,675,0,0,2,0,3,1,0,8,6,1,3,336,2,78,63,0,0,0,0,0,4,4,8,4,378500
1268,4,3,912,1,0,3,0,4,1,6,2,2,0,0,7,8,38,47,1,1,11,12,3,2,1,54,0,342,102,1,0,1,4,707,405,0,853,0,0,3,1,4,1,2,9,6,2,3,427,2,198,5,0,0,0,0,0,4,2,8,4,381000
1269,4,3,712,1,3,3,0,4,0,12,1,2,0,0,4,4,59,8,1,1,8,8,3,4,1,210,0,262,191,2,4,1,0,143,120,0,414,0,0,1,1,3,1,3,5,6,0,1,59,2,0,0,0,0,0,0,0,6,1,8,4,144000
1270,2,3,1037,1,3,2,0,4,2,4,2,2,0,2,6,5,80,29,5,6,9,10,2,4,2,568,0,20,478,1,4,1,4,466,3,0,414,2,0,0,1,0,1,2,2,6,1,2,245,2,172,0,0,0,0,0,0,3,4,8,4,260000
1271,0,3,431,1,0,3,0,4,0,14,4,2,0,2,5,6,69,18,3,1,3,3,3,4,1,0,0,723,555,1,2,1,4,541,0,0,390,0,0,2,0,3,1,2,5,6,1,2,151,2,0,0,0,0,0,0,0,7,3,8,4,185750
1272,0,3,885,1,0,3,0,1,0,19,2,2,0,2,4,5,66,15,3,1,6,10,3,4,1,269,72,0,224,1,4,1,4,188,0,0,79,1,0,1,0,3,1,3,3,6,0,1,43,2,108,0,0,0,0,0,0,10,0,8,4,137000
1273,8,3,732,1,0,3,0,0,0,7,2,2,0,7,5,6,60,56,1,1,9,10,3,4,1,367,0,181,288,1,2,1,4,478,0,0,312,1,0,1,0,2,1,0,3,6,1,1,58,2,0,0,0,0,30,0,0,4,2,8,4,177000
1274,4,3,109,1,3,3,0,0,0,6,2,2,0,0,4,5,14,53,1,1,13,15,3,4,2,0,0,413,67,1,0,1,4,29,93,0,252,0,0,2,0,3,1,3,6,6,1,2,223,2,156,0,25,0,0,0,0,10,1,8,4,139000
1275,10,3,713,1,3,3,0,0,0,12,1,2,2,5,4,4,49,0,1,4,0,0,3,4,1,69,0,439,220,1,2,1,0,183,303,0,627,0,0,2,0,4,2,3,8,6,0,2,101,2,0,0,0,0,0,0,0,6,1,8,4,137000
1276,5,3,851,1,0,3,0,1,0,14,2,2,0,5,5,5,73,22,1,1,6,10,3,4,1,288,0,59,99,1,4,1,4,58,124,0,339,0,1,1,1,3,1,3,4,6,1,2,179,2,184,97,0,0,0,0,0,11,3,8,4,162000
1277,8,3,1007,1,0,3,0,1,0,14,2,2,0,7,5,4,68,26,1,1,6,6,3,4,1,247,0,645,629,1,1,1,4,661,0,0,541,1,0,1,1,3,1,3,5,6,1,2,166,2,0,0,0,0,0,0,0,5,3,8,4,197900
1278,5,3,475,1,3,3,0,4,0,5,2,2,0,5,7,4,103,52,1,1,12,13,2,4,2,410,0,201,360,1,0,1,4,332,265,0,682,1,0,2,1,3,1,2,5,6,1,2,241,2,0,161,0,0,0,0,0,2,2,8,4,237000
1279,4,0,227,1,3,3,0,4,0,9,2,2,0,0,3,3,24,0,1,1,8,8,3,2,1,0,0,432,83,1,4,1,0,46,31,0,180,0,0,1,0,2,1,3,4,6,0,2,205,2,5,0,63,0,0,0,0,3,4,0,0,68400
1280,0,3,517,1,0,3,0,4,0,5,2,2,0,2,6,4,103,52,1,1,12,13,2,4,2,405,0,490,590,1,0,1,4,588,0,0,445,1,0,2,0,3,1,2,4,6,0,2,218,2,0,59,0,0,0,0,0,2,3,8,4,227000
1281,0,3,281,1,0,3,0,1,0,23,2,2,0,2,6,4,91,40,3,1,6,6,3,4,1,511,0,151,468,1,4,1,4,471,0,0,300,1,0,2,0,2,1,3,4,6,1,2,170,2,0,46,0,0,6,0,0,6,0,8,4,180000
1282,0,3,378,1,0,3,0,4,0,5,2,2,0,2,4,6,78,58,1,1,6,6,3,4,1,248,25,226,300,1,4,1,4,265,0,0,125,0,0,2,0,3,1,2,3,6,0,2,170,2,0,0,0,0,66,0,0,8,3,8,4,150500
1283,10,3,466,1,3,2,0,0,0,11,2,2,2,5,5,4,72,21,4,1,8,15,3,4,1,0,0,552,209,1,4,1,4,171,269,0,587,0,0,2,2,4,2,3,6,6,0,0,0,2,67,0,0,0,0,0,0,3,4,8,4,139000
1284,4,3,501,1,3,3,0,4,0,18,1,2,0,0,5,6,23,40,1,1,13,15,3,4,2,0,0,503,146,1,0,1,4,646,175,0,785,0,0,2,0,4,1,2,8,3,1,1,70,2,175,0,11,0,10,0,0,2,4,8,4,169000
1285,4,4,135,1,3,3,0,4,0,3,2,2,0,0,5,5,42,0,1,1,8,8,3,1,1,0,0,487,130,1,0,1,1,114,92,0,346,0,0,1,0,4,1,3,4,6,1,1,36,2,14,0,0,0,0,0,0,4,3,8,4,132500
1286,0,3,514,1,3,3,0,4,0,14,1,2,0,2,5,4,64,13,3,1,6,6,3,4,1,276,9,422,476,1,4,1,4,465,0,0,295,1,0,1,1,3,1,3,4,6,2,2,205,2,0,16,0,0,0,0,0,5,4,8,4,143000
1287,0,3,1056,1,0,2,0,4,1,4,2,2,0,2,4,4,65,14,1,1,13,14,3,2,1,414,0,508,613,1,1,1,4,594,0,0,452,0,1,2,0,4,1,3,5,6,0,2,95,0,97,153,0,0,0,0,0,5,0,8,4,190000
1288,11,3,121,1,0,3,0,4,0,22,2,2,4,2,7,4,101,50,1,1,5,5,2,4,2,541,0,212,562,1,0,1,4,627,0,0,496,1,0,2,0,2,1,0,3,6,1,2,181,2,134,47,0,0,0,0,0,9,3,8,4,278000
